iter	Passed	Remaining
4133	1832534	827167
4134	1832975	826722
4135	1833406	826274
4136	1833827	825820
4137	1834233	825360
4138	1834637	824899
4139	1835031	824434
4140	1835451	823980
4141	1835869	823525
4142	1836230	823046
4143	1836631	822584
4144	1837019	822116
4145	1837404	821646
4146	1837797	821181
4147	1838211	820725
4148	1838645	820277
4149	1839003	819796
4150	1839442	819351
4151	1839825	818881
4152	1840211	818413
4153	1840611	817951
4154	1841047	817504
4155	1841482	817058
4156	1841883	816596
4157	1842256	816122
4158	1842666	815664
4159	1843109	815221
4160	1843531	814769
4161	1843926	814304
4162	1844292	813827
4163	1844706	813372
4164	1845157	812932
4165	1845569	812475
4166	1845999	812027
4167	1846421	811575
4168	1846841	811121
4169	1847262	810668
4170	1847711	810228
4171	1848167	809791
4172	1848603	809345
4173	1848986	808876
4174	1849393	808417
4175	1849782	807951
4176	1850198	807496
4177	1850570	807022
4178	1850968	806559
4179	1851382	806104
4180	1851781	805642
4181	1852116	805152
4182	1852554	804707
4183	1852948	804243
4184	1853341	803778
4185	1853777	803332
4186	1854176	802871
4187	1854659	802445
4188	1855053	801981
4189	1855482	801533
4190	1855895	801077
4191	1856315	800624
4192	1856737	800172
4193	1857139	799712
4194	1857542	799252
4195	1857989	798811
4196	1858423	798364
4197	1858835	797909
4198	1859274	797464
4199	1859669	797001
4200	1860053	796533
4201	1860467	796078
4202	1860818	795596
4203	1861235	795142
4204	1861630	794679
4205	1861993	794202
4206	1862366	793730
4207	1862764	793268
4208	1863190	792818
4209	1863584	792355
4210	1864013	791907
4211	1864436	791455
4212	1864865	791007
4213	1865240	790536
4214	1865511	790020
4215	1865907	789558
4216	1866301	789095
4217	1866682	788626
4218	1867129	788186
4219	1867561	787739
4220	1867971	787282
4221	1868443	786852
4222	1868884	786409
4223	1869295	785953
4224	1869709	785499
4225	1870118	785042
4226	1870562	784600
4227	1870969	784143
4228	1871412	783701
4229	1871788	783230
4230	1872188	782770
4231	1872575	782304
4232	1872974	781844
4233	1873361	781378
4234	1873764	780919
4235	1874176	780464
4236	1874582	780006
4237	1874960	779537
4238	1875382	779086
4239	1875815	778640
4240	1876229	778186
4241	1876715	777761
4242	1877151	777316
4243	1877586	776871
4244	1877967	776403
4245	1878394	775954
4246	1878905	775540
4247	1879351	775099
4248	1879776	774650
4249	1880255	774222
4250	1880657	773763
4251	1881127	773332
4252	1881583	772895
4253	1881981	772435
4254	1882442	772000
4255	1882860	771548
4256	1883279	771096
4257	1883706	770647
4258	1884133	770198
4259	1884542	769742
4260	1884988	769301
4261	1885452	768868
4262	1885875	768417
4263	1886308	767971
4264	1886752	767530
4265	1887131	767062
4266	1887532	766602
4267	1887950	766150
4268	1888382	765704
4269	1888779	765243
4270	1889206	764794
4271	1889628	764343
4272	1890047	763892
4273	1890467	763441
4274	1890917	763001
4275	1891360	762559
4276	1891775	762106
4277	1892187	761651
4278	1892608	761201
4279	1893015	760744
4280	1893416	760285
4281	1893818	759827
4282	1894279	759392
4283	1894704	758943
4284	1895129	758494
4285	1895547	758041
4286	1895987	757599
4287	1896382	757137
4288	1896925	756735
4289	1897391	756303
4290	1897794	755844
4291	1898309	755431
4292	1898826	755019
4293	1899278	754580
4294	1899733	754143
4295	1900162	753695
4296	1900618	753258
4297	1901055	752814
4298	1901475	752363
4299	1901864	751899
4300	1902256	751437
4301	1902651	750977
4302	1903080	750529
4303	1903506	750080
4304	1904037	749673
4305	1904498	749238
4306	1904926	748790
4307	1905379	748352
4308	1905781	747894
4309	1906149	747422
4310	1906557	746967
4311	1906997	746524
4312	1907460	746090
4313	1907855	745629
4314	1908325	745197
4315	1908755	744750
4316	1909161	744294
4317	1909597	743849
4318	1910022	743400
4319	1910422	742942
4320	1910840	742490
4321	1911271	742044
4322	1911720	741604
4323	1912132	741150
4324	1912549	740698
4325	1912978	740251
4326	1913409	739804
4327	1913827	739352
4328	1914220	738891
4329	1914572	738414
4330	1914995	737965
4331	1915430	737520
4332	1915899	737088
4333	1916350	736649
4334	1916829	736221
4335	1917302	735791
4336	1917872	735398
4337	1918285	734944
4338	1918711	734496
4339	1919138	734048
4340	1919574	733603
4341	1919986	733150
4342	1920443	732713
4343	1920934	732289
4344	1921351	731838
4345	1921818	731405
4346	1922270	730966
4347	1922721	730528
4348	1923128	730072
4349	1923550	729622
4350	1923995	729181
4351	1924399	728724
4352	1924792	728264
4353	1925184	727802
4354	1925621	727358
4355	1926041	726908
4356	1926449	726453
4357	1926832	725988
4358	1927237	725532
4359	1927624	725069
4360	1928076	724631
4361	1928464	724169
4362	1928873	723714
4363	1929319	723273
4364	1929720	722816
4365	1930152	722370
4366	1930596	721928
4367	1931022	721480
4368	1931426	721024
4369	1931829	720567
4370	1932241	720114
4371	1932670	719667
4372	1933122	719229
4373	1933548	718781
4374	1933963	718329
4375	1934405	717887
4376	1934819	717434
4377	1935258	716991
4378	1935630	716523
4379	1936044	716071
4380	1936522	715642
4381	1936990	715210
4382	1937471	714782
4383	1937942	714351
4384	1938369	713903
4385	1938833	713469
4386	1939251	713018
4387	1939686	712573
4388	1940096	712120
4389	1940517	711670
4390	1940926	711216
4391	1941342	710764
4392	1941765	710315
4393	1942212	709875
4394	1942610	709417
4395	1943025	708965
4396	1943437	708512
4397	1943862	708064
4398	1944134	707560
4399	1944571	707116
4400	1944958	706655
4401	1945412	706217
4402	1945862	705778
4403	1946221	705306
4404	1946633	704853
4405	1947071	704410
4406	1947497	703962
4407	1947896	703505
4408	1948308	703052
4409	1948745	702608
4410	1949134	702148
4411	1949570	701704
4412	1949998	701257
4413	1950417	700806
4414	1950833	700355
4415	1951320	699930
4416	1951803	699502
4417	1952234	699057
4418	1952699	698623
4419	1953144	698183
4420	1953570	697735
4421	1954019	697295
4422	1954430	696843
4423	1954878	696403
4424	1955303	695955
4425	1955736	695510
4426	1956134	695052
4427	1956576	694611
4428	1957030	694173
4429	1957462	693728
4430	1957880	693278
4431	1958324	692836
4432	1958784	692401
4433	1959231	691961
4434	1959654	691512
4435	1960104	691073
4436	1960555	690635
4437	1961004	690195
4438	1961459	689758
4439	1961876	689308
4440	1962295	688858
4441	1962755	688422
4442	1963224	687990
4443	1963679	687552
4444	1964132	687115
4445	1964529	686657
4446	1964973	686216
4447	1965385	685763
4448	1965828	685322
4449	1966243	684871
4450	1966691	684431
4451	1967148	683995
4452	1967589	683552
4453	1968080	683127
4454	1968541	682692
4455	1968989	682253
4456	1969439	681814
4457	1969861	681365
4458	1970319	680928
4459	1970746	680482
4460	1971188	680040
4461	1971618	679594
4462	1972047	679147
4463	1972457	678695
4464	1972907	678255
4465	1973358	677817
4466	1973785	677370
4467	1974175	676910
4468	1974593	676460
4469	1975037	676019
4470	1975445	675566
4471	1975870	675118
4472	1976272	674663
4473	1976712	674220
4474	1977116	673765
4475	1977523	673312
4476	1977941	672862
4477	1978396	672424
4478	1978816	671975
4479	1979226	671523
4480	1979640	671072
4481	1980043	670617
4482	1980436	670158
4483	1980889	669721
4484	1981318	669274
4485	1981732	668823
4486	1982153	668374
4487	1982603	667936
4488	1983046	667494
4489	1983478	667049
4490	1983929	666610
4491	1984331	666155
4492	1984793	665720
4493	1985218	665273
4494	1985616	664816
4495	1986056	664374
4496	1986468	663923
4497	1986929	663487
4498	1987339	663035
4499	1987757	662585
4500	1988194	662142
4501	1988601	661689
4502	1989014	661237
4503	1989468	660800
4504	1989871	660345
4505	1990312	659903
4506	1990719	659450
4507	1991110	658992
4508	1991529	658542
4509	1991924	658086
4510	1992345	657637
4511	1992779	657193
4512	1993233	656755
4513	1993643	656303
4514	1994103	655867
4515	1994585	655439
4516	1994982	654983
4517	1995397	654532
4518	1995811	654081
4519	1996237	653635
4520	1996646	653183
4521	1997038	652725
4522	1997435	652269
4523	1997850	651818
4524	1998248	651362
4525	1998690	650921
4526	1999158	650488
4527	1999592	650044
4528	1999985	649586
4529	2000341	649117
4530	2000744	648663
4531	2001189	648222
4532	2001628	647780
4533	2002012	647320
4534	2002487	646889
4535	2002900	646438
4536	2003330	645993
4537	2003735	645540
4538	2004145	645088
4539	2004567	644640
4540	2005012	644200
4541	2005420	643747
4542	2005818	643292
4543	2006188	642827
4544	2006573	642368
4545	2007024	641930
4546	2007423	641474
4547	2007826	641021
4548	2008189	640554
4549	2008628	640112
4550	2009069	639670
4551	2009474	639217
4552	2009881	638765
4553	2010365	638337
4554	2010763	637882
4555	2011242	637452
4556	2011688	637012
4557	2012089	636558
4558	2012557	636125
4559	2012995	635682
4560	2013406	635231
4561	2013874	634798
4562	2014279	634345
4563	2014732	633907
4564	2015147	633458
4565	2015577	633013
4566	2015980	632559
4567	2016371	632102
4568	2016807	631659
4569	2017224	631210
4570	2017641	630761
4571	2018052	630310
4572	2018502	629871
4573	2018865	629405
4574	2019342	628975
4575	2019844	628553
4576	2020291	628113
4577	2020705	627663
4578	2021152	627223
4579	2021568	626774
4580	2022031	626339
4581	2022475	625899
4582	2022963	625472
4583	2023422	625036
4584	2023826	624583
4585	2024284	624147
4586	2024659	623685
4587	2025093	623241
4588	2025491	622786
4589	2025900	622335
4590	2026337	621892
4591	2026803	621458
4592	2027260	621022
4593	2027689	620577
4594	2028171	620148
4595	2028631	619712
4596	2029105	619281
4597	2029539	618837
4598	2030003	618402
4599	2030431	617957
4600	2030837	617505
4601	2031280	617064
4602	2031702	616617
4603	2032148	616177
4604	2032568	615729
4605	2033002	615285
4606	2033424	614838
4607	2033827	614385
4608	2034301	613953
4609	2034744	613512
4610	2035167	613066
4611	2035651	612637
4612	2036133	612208
4613	2036609	611777
4614	2037049	611335
4615	2037469	610887
4616	2037914	610447
4617	2038379	610013
4618	2038810	609568
4619	2039277	609134
4620	2039704	608689
4621	2040137	608245
4622	2040521	607786
4623	2040978	607350
4624	2041406	606904
4625	2041910	606481
4626	2042359	606042
4627	2042814	605605
4628	2043229	605156
4629	2043612	604697
4630	2044059	604257
4631	2044522	603822
4632	2044927	603370
4633	2045404	602939
4634	2045868	602504
4635	2046397	602089
4636	2046849	601651
4637	2047265	601202
4638	2047692	600756
4639	2048115	600309
4640	2048561	599869
4641	2048985	599423
4642	2049401	598974
4643	2049806	598522
4644	2050235	598077
4645	2050691	597640
4646	2051082	597184
4647	2051467	596726
4648	2051862	596271
4649	2052283	595824
4650	2052689	595372
4651	2053121	594928
4652	2053556	594485
4653	2053972	594036
4654	2054345	593575
4655	2054740	593120
4656	2055176	592678
4657	2055617	592236
4658	2056083	591802
4659	2056512	591357
4660	2056967	590920
4661	2057420	590482
4662	2057868	590042
4663	2058302	589599
4664	2058757	589161
4665	2059200	588721
4666	2059626	588275
4667	2060047	587828
4668	2060433	587371
4669	2060899	586937
4670	2061337	586495
4671	2061716	586035
4672	2062133	585587
4673	2062568	585144
4674	2063007	584702
4675	2063443	584259
4676	2063865	583813
4677	2064276	583363
4678	2064716	582921
4679	2065095	582462
4680	2065506	582013
4681	2065935	581568
4682	2066345	581118
4683	2066757	580668
4684	2067176	580221
4685	2067594	579773
4686	2068002	579322
4687	2068429	578877
4688	2068860	578433
4689	2069230	577972
4690	2069643	577523
4691	2070085	577082
4692	2070508	576636
4693	2070973	576201
4694	2071413	575760
4695	2071827	575311
4696	2072263	574869
4697	2072667	574417
4698	2073073	573966
4699	2073537	573531
4700	2073961	573085
4701	2074378	572637
4702	2074823	572197
4703	2075172	571731
4704	2075614	571290
4705	2076069	570852
4706	2076519	570414
4707	2076959	569972
4708	2077391	569529
4709	2077840	569090
4710	2078284	568649
4711	2078713	568205
4712	2079125	567756
4713	2079504	567297
4714	2079929	566852
4715	2080334	566401
4716	2080758	565955
4717	2081163	565504
4718	2081588	565059
4719	2082014	564614
4720	2082379	564152
4721	2082752	563692
4722	2083171	563245
4723	2083586	562797
4724	2083962	562339
4725	2084332	561878
4726	2084785	561440
4727	2085188	560989
4728	2085614	560544
4729	2086043	560100
4730	2086498	559663
4731	2086950	559225
4732	2087399	558786
4733	2087820	558339
4734	2088243	557893
4735	2088671	557449
4736	2089092	557003
4737	2089452	556540
4738	2089846	556086
4739	2090246	555635
4740	2090629	555178
4741	2091031	554727
4742	2091432	554276
4743	2091825	553822
4744	2092205	553365
4745	2092632	552920
4746	2092975	552453
4747	2093392	552006
4748	2093809	551559
4749	2094200	551105
4750	2094635	550663
4751	2095056	550216
4752	2095414	549754
4753	2095848	549311
4754	2096253	548861
4755	2096652	548409
4756	2097116	547974
4757	2097543	547530
4758	2097984	547089
4759	2098470	546660
4760	2098884	546212
4761	2099390	545788
4762	2099873	545358
4763	2100311	544917
4764	2100713	544466
4765	2101112	544014
4766	2101560	543575
4767	2101971	543126
4768	2102383	542678
4769	2102769	542223
4770	2103131	541762
4771	2103516	541307
4772	2103924	540857
4773	2104344	540411
4774	2104739	539959
4775	2105126	539504
4776	2105496	539045
4777	2105941	538606
4778	2106367	538161
4779	2106782	537714
4780	2107165	537258
4781	2107572	536809
4782	2107980	536360
4783	2108438	535924
4784	2108848	535475
4785	2109330	535045
4786	2109753	534600
4787	2110162	534151
4788	2110567	533701
4789	2110970	533251
4790	2111434	532816
4791	2111901	532382
4792	2112308	531933
4793	2112695	531479
4794	2113102	531030
4795	2113542	530589
4796	2113977	530146
4797	2114379	529696
4798	2114806	529252
4799	2115211	528802
4800	2115633	528357
4801	2116077	527917
4802	2116491	527470
4803	2116920	527026
4804	2117355	526584
4805	2117767	526137
4806	2118214	525697
4807	2118647	525255
4808	2119122	524823
4809	2119517	524371
4810	2119999	523940
4811	2120434	523498
4812	2120912	523067
4813	2121336	522622
4814	2121675	522157
4815	2122106	521713
4816	2122504	521262
4817	2122938	520820
4818	2123340	520370
4819	2123740	519919
4820	2124205	519485
4821	2124523	519014
4822	2124962	518573
4823	2125374	518126
4824	2125812	517684
4825	2126239	517241
4826	2126584	516777
4827	2127010	516333
4828	2127440	515890
4829	2127868	515446
4830	2128276	514997
4831	2128721	514558
4832	2129157	514116
4833	2129586	513673
4834	2129980	513221
4835	2130391	512774
4836	2130823	512331
4837	2131244	511886
4838	2131655	511438
4839	2132092	510997
4840	2132511	510551
4841	2132937	510107
4842	2133356	509662
4843	2133768	509214
4844	2134198	508771
4845	2134593	508320
4846	2135028	507878
4847	2135435	507430
4848	2135904	506996
4849	2136336	506553
4850	2136770	506111
4851	2137188	505666
4852	2137559	505209
4853	2137950	504757
4854	2138340	504304
4855	2138709	503847
4856	2139145	503406
4857	2139502	502945
4858	2139928	502502
4859	2140350	502057
4860	2140774	501613
4861	2141209	501171
4862	2141616	500723
4863	2141979	500264
4864	2142389	499817
4865	2142769	499363
4866	2143184	498916
4867	2143623	498476
4868	2144044	498031
4869	2144462	497585
4870	2144911	497147
4871	2145332	496702
4872	2145749	496256
4873	2146151	495807
4874	2146578	495364
4875	2147040	494928
4876	2147504	494494
4877	2147936	494051
4878	2148381	493612
4879	2148787	493164
4880	2149245	492727
4881	2149659	492281
4882	2150123	491846
4883	2150547	491402
4884	2150938	490951
4885	2151323	490498
4886	2151729	490050
4887	2152122	489599
4888	2152533	489152
4889	2152927	488701
4890	2153339	488254
4891	2153771	487812
4892	2154164	487361
4893	2154596	486919
4894	2154979	486466
4895	2155385	486018
4896	2155796	485571
4897	2156179	485118
4898	2156591	484671
4899	2156994	484223
4900	2157369	483768
4901	2157798	483325
4902	2158200	482877
4903	2158621	482432
4904	2159042	481988
4905	2159474	481546
4906	2159826	481086
4907	2160241	480640
4908	2160628	480188
4909	2161050	479744
4910	2161487	479303
4911	2161909	478859
4912	2162337	478416
4913	2162734	477966
4914	2163123	477515
4915	2163512	477064
4916	2163907	476614
4917	2164282	476159
4918	2164662	475706
4919	2165098	475265
4920	2165535	474824
4921	2165955	474380
4922	2166419	473945
4923	2166834	473499
4924	2167248	473054
4925	2167697	472616
4926	2168092	472166
4927	2168509	471721
4928	2168920	471274
4929	2169341	470830
4930	2169743	470382
4931	2170130	469931
4932	2170542	469484
4933	2170939	469035
4934	2171361	468591
4935	2171755	468141
4936	2172131	467687
4937	2172535	467240
4938	2172952	466795
4939	2173353	466347
4940	2173733	465894
4941	2174076	465433
4942	2174492	464988
4943	2174898	464541
4944	2175293	464091
4945	2175625	463629
4946	2176045	463184
4947	2176443	462736
4948	2176870	462293
4949	2177347	461861
4950	2177753	461414
4951	2178159	460967
4952	2178625	460533
4953	2179078	460096
4954	2179478	459647
4955	2179913	459207
4956	2180328	458761
4957	2180789	458326
4958	2181236	457888
4959	2181663	457445
4960	2182105	457006
4961	2182623	456582
4962	2183088	456147
4963	2183477	455697
4964	2183913	455256
4965	2184369	454820
4966	2184790	454376
4967	2185183	453927
4968	2185601	453482
4969	2186063	453047
4970	2186582	452623
4971	2187021	452183
4972	2187502	451752
4973	2187912	451306
4974	2188389	450874
4975	2188847	450438
4976	2189296	450000
4977	2189732	449559
4978	2190145	449113
4979	2190541	448665
4980	2190982	448225
4981	2191455	447792
4982	2191849	447343
4983	2192298	446905
4984	2192774	446472
4985	2193222	446034
4986	2193720	445606
4987	2194205	445175
4988	2194711	444749
4989	2195114	444301
4990	2195527	443856
4991	2195971	443417
4992	2196396	442974
4993	2196875	442542
4994	2197322	442103
4995	2197803	441672
4996	2198251	441233
4997	2198697	440795
4998	2199110	440349
4999	2199506	439901
5000	2199929	439458
5001	2200348	439014
5002	2200757	438567
5003	2201187	438126
5004	2201595	437679
5005	2202025	437237
5006	2202467	436798
5007	2202889	436355
5008	2203289	435907
5009	2203733	435468
5010	2204148	435023
5011	2204581	434582
5012	2205038	434145
5013	2205420	433694
5014	2205834	433249
5015	2206278	432810
5016	2206685	432364
5017	2207116	431922
5018	2207535	431478
5019	2207974	431038
5020	2208397	430595
5021	2208764	430141
5022	2209149	429691
5023	2209573	429248
5024	2209974	428801
5025	2210367	428352
5026	2210772	427905
5027	2211201	427463
5028	2211628	427021
5029	2212049	426578
5030	2212481	426136
5031	2212901	425693
5032	2213304	425246
5033	2213714	424801
5034	2214113	424353
5035	2214530	423909
5036	2214939	423463
5037	2215343	423017
5038	2215759	422572
5039	2216170	422127
5040	2216603	421686
5041	2216998	421238
5042	2217431	420797
5043	2217842	420352
5044	2218294	419914
5045	2218684	419466
5046	2219151	419031
5047	2219576	418588
5048	2219986	418143
5049	2220375	417694
5050	2220776	417247
5051	2221171	416799
5052	2221566	416351
5053	2221968	415904
5054	2222386	415461
5055	2222771	415011
5056	2223158	414561
5057	2223599	414122
5058	2224013	413677
5059	2224386	413226
5060	2224773	412776
5061	2225172	412329
5062	2225569	411881
5063	2225993	411439
5064	2226376	410989
5065	2226794	410545
5066	2227215	410103
5067	2227596	409652
5068	2227983	409203
5069	2228392	408758
5070	2228756	408305
5071	2229161	407859
5072	2229606	407420
5073	2229980	406969
5074	2230404	406526
5075	2230799	406079
5076	2231238	405639
5077	2231667	405198
5078	2232081	404754
5079	2232515	404313
5080	2232919	403867
5081	2233312	403420
5082	2233716	402974
5083	2234051	402515
5084	2234425	402064
5085	2234851	401622
5086	2235261	401178
5087	2235649	400729
5088	2235946	400264
5089	2236337	399816
5090	2236771	399376
5091	2237203	398935
5092	2237645	398496
5093	2238039	398049
5094	2238439	397603
5095	2238867	397161
5096	2239306	396722
5097	2239851	396301
5098	2240259	395856
5099	2240671	395412
5100	2241095	394970
5101	2241510	394526
5102	2241913	394081
5103	2242309	393634
5104	2242696	393185
5105	2243121	392743
5106	2243538	392300
5107	2243948	391856
5108	2244372	391414
5109	2244805	390973
5110	2245239	390533
5111	2245640	390087
5112	2246043	389642
5113	2246436	389194
5114	2246823	388746
5115	2247239	388303
5116	2247649	387859
5117	2248028	387409
5118	2248420	386962
5119	2248773	386508
5120	2249134	386055
5121	2249508	385604
5122	2249887	385155
5123	2250342	384719
5124	2250708	384267
5125	2251126	383824
5126	2251523	383378
5127	2251876	382924
5128	2252309	382484
5129	2252710	382038
5130	2253121	381594
5131	2253460	381138
5132	2253864	380693
5133	2254297	380253
5134	2254664	379802
5135	2255006	379346
5136	2255428	378904
5137	2255816	378457
5138	2256213	378011
5139	2256609	377565
5140	2256996	377117
5141	2257408	376673
5142	2257806	376227
5143	2258205	375782
5144	2258603	375336
5145	2258998	374890
5146	2259392	374443
5147	2259768	373994
5148	2260169	373549
5149	2260558	373101
5150	2260950	372655
5151	2261364	372212
5152	2261761	371766
5153	2262161	371321
5154	2262560	370875
5155	2263003	370437
5156	2263408	369992
5157	2263824	369550
5158	2264221	369104
5159	2264589	368654
5160	2264993	368209
5161	2265357	367758
5162	2265739	367310
5163	2266133	366864
5164	2266582	366427
5165	2266970	365980
5166	2267398	365539
5167	2267792	365093
5168	2268211	364651
5169	2268604	364205
5170	2269068	363770
5171	2269457	363323
5172	2269866	362880
5173	2270316	362443
5174	2270702	361996
5175	2271130	361555
5176	2271518	361108
5177	2271947	360668
5178	2272327	360220
5179	2272709	359772
5180	2273100	359326
5181	2273548	358888
5182	2273955	358445
5183	2274377	358003
5184	2274836	357568
5185	2275213	357119
5186	2275671	356684
5187	2276090	356242
5188	2276495	355798
5189	2276913	355356
5190	2277342	354916
5191	2277721	354468
5192	2278111	354021
5193	2278502	353575
5194	2278888	353129
5195	2279323	352689
5196	2279731	352246
5197	2280174	351808
5198	2280601	351367
5199	2281023	350926
5200	2281489	350492
5201	2281934	350054
5202	2282319	349607
5203	2282720	349163
5204	2283122	348719
5205	2283515	348273
5206	2283903	347826
5207	2284288	347380
5208	2284660	346931
5209	2285051	346485
5210	2285455	346041
5211	2285896	345603
5212	2286306	345160
5213	2286694	344714
5214	2287078	344267
5215	2287474	343822
5216	2287879	343379
5217	2288254	342931
5218	2288674	342489
5219	2289045	342041
5220	2289438	341596
5221	2289857	341154
5222	2290273	340712
5223	2290670	340268
5224	2291092	339827
5225	2291482	339381
5226	2291878	338936
5227	2292278	338492
5228	2292684	338049
5229	2292981	337589
5230	2293381	337145
5231	2293829	336708
5232	2294239	336266
5233	2294652	335824
5234	2295044	335378
5235	2295422	334931
5236	2295788	334482
5237	2296155	334034
5238	2296569	333592
5239	2296973	333148
5240	2297366	332703
5241	2297765	332259
5242	2298175	331817
5243	2298574	331373
5244	2298954	330926
5245	2299404	330490
5246	2299827	330049
5247	2300213	329603
5248	2300648	329164
5249	2301049	328721
5250	2301474	328281
5251	2301859	327835
5252	2302244	327389
5253	2302663	326948
5254	2303072	326505
5255	2303478	326063
5256	2303860	325616
5257	2304256	325172
5258	2304662	324729
5259	2305055	324285
5260	2305440	323839
5261	2305823	323393
5262	2306209	322948
5263	2306614	322505
5264	2307008	322061
5265	2307411	321617
5266	2307819	321175
5267	2308209	320730
5268	2308625	320289
5269	2309039	319847
5270	2309473	319409
5271	2309883	318967
5272	2310281	318523
5273	2310691	318081
5274	2311121	317642
5275	2311532	317200
5276	2311941	316758
5277	2312330	316313
5278	2312776	315876
5279	2313172	315432
5280	2313541	314985
5281	2313962	314544
5282	2314306	314093
5283	2314682	313647
5284	2315095	313205
5285	2315535	312768
5286	2316000	312333
5287	2316448	311897
5288	2316861	311455
5289	2317254	311011
5290	2317692	310573
5291	2318114	310133
5292	2318495	309687
5293	2318894	309244
5294	2319277	308799
5295	2319671	308355
5296	2320061	307910
5297	2320463	307467
5298	2320834	307021
5299	2321240	306578
5300	2321606	306131
5301	2322016	305689
5302	2322407	305245
5303	2322797	304801
5304	2323143	304351
5305	2323603	303916
5306	2324051	303479
5307	2324454	303037
5308	2324853	302594
5309	2325256	302152
5310	2325641	301707
5311	2326003	301259
5312	2326379	300813
5313	2326766	300369
5314	2327193	299929
5315	2327605	299488
5316	2328035	299049
5317	2328447	298608
5318	2328841	298165
5319	2329292	297729
5320	2329775	297297
5321	2330172	296853
5322	2330582	296412
5323	2331039	295977
5324	2331443	295535
5325	2331814	295088
5326	2332213	294646
5327	2332622	294204
5328	2333010	293760
5329	2333367	293312
5330	2333756	292868
5331	2334173	292428
5332	2334568	291985
5333	2334943	291539
5334	2335316	291093
5335	2335710	290650
5336	2336133	290211
5337	2336584	289775
5338	2336950	289328
5339	2337413	288893
5340	2337813	288451
5341	2338219	288009
5342	2338625	287568
5343	2339020	287125
5344	2339395	286679
5345	2339839	286243
5346	2340256	285802
5347	2340664	285361
5348	2341046	284917
5349	2341447	284474
5350	2341854	284033
5351	2342227	283588
5352	2342619	283144
5353	2342960	282695
5354	2343345	282251
5355	2343763	281811
5356	2344189	281372
5357	2344627	280935
5358	2345055	280496
5359	2345477	280057
5360	2345891	279616
5361	2346312	279177
5362	2346709	278734
5363	2347084	278289
5364	2347455	277844
5365	2347837	277400
5366	2348298	276965
5367	2348705	276524
5368	2349139	276086
5369	2349516	275641
5370	2349903	275198
5371	2350331	274759
5372	2350717	274316
5373	2351143	273877
5374	2351511	273431
5375	2351907	272989
5376	2352303	272546
5377	2352666	272100
5378	2353078	271660
5379	2353451	271215
5380	2353860	270774
5381	2354273	270334
5382	2354679	269893
5383	2355077	269451
5384	2355457	269007
5385	2355877	268568
5386	2356293	268128
5387	2356689	267686
5388	2357107	267246
5389	2357522	266806
5390	2357937	266366
5391	2358305	265921
5392	2358697	265479
5393	2359096	265037
5394	2359496	264595
5395	2359887	264153
5396	2360307	263714
5397	2360715	263273
5398	2361132	262833
5399	2361538	262393
5400	2361946	261952
5401	2362324	261508
5402	2362716	261066
5403	2363114	260624
5404	2363513	260183
5405	2363893	259739
5406	2364276	259296
5407	2364653	258852
5408	2365043	258410
5409	2365425	257966
5410	2365813	257524
5411	2366213	257083
5412	2366583	256638
5413	2366934	256192
5414	2367311	255748
5415	2367764	255312
5416	2368185	254873
5417	2368600	254434
5418	2369027	253996
5419	2369435	253555
5420	2369878	253119
5421	2370275	252677
5422	2370642	252233
5423	2370997	251787
5424	2371446	251351
5425	2371846	250910
5426	2372243	250469
5427	2372637	250027
5428	2373037	249586
5429	2373434	249145
5430	2373823	248702
5431	2374214	248261
5432	2374619	247820
5433	2375033	247381
5434	2375486	246945
5435	2375936	246509
5436	2376388	246074
5437	2376739	245628
5438	2377145	245188
5439	2377547	244747
5440	2377916	244303
5441	2378321	243863
5442	2378764	243426
5443	2379128	242982
5444	2379497	242538
5445	2379891	242096
5446	2380270	241654
5447	2380673	241213
5448	2381044	240769
5449	2381425	240327
5450	2381793	239883
5451	2382217	239445
5452	2382527	238995
5453	2382920	238554
5454	2383326	238114
5455	2383758	237676
5456	2384182	237238
5457	2384617	236801
5458	2384992	236358
5459	2385422	235920
5460	2385827	235480
5461	2386209	235038
5462	2386620	234599
5463	2387016	234158
5464	2387422	233718
5465	2387826	233278
5466	2388244	232839
5467	2388641	232398
5468	2389059	231960
5469	2389424	231516
5470	2389820	231075
5471	2390190	230632
5472	2390563	230189
5473	2390939	229746
5474	2391365	229309
5475	2391800	228872
5476	2392292	228440
5477	2392717	228002
5478	2393090	227559
5479	2393495	227120
5480	2394034	226692
5481	2394513	226260
5482	2394912	225819
5483	2395311	225379
5484	2395694	224937
5485	2396105	224498
5486	2396500	224057
5487	2396900	223617
5488	2397274	223174
5489	2397610	222728
5490	2397990	222286
5491	2398384	221846
5492	2398772	221405
5493	2399157	220963
5494	2399560	220523
5495	2400029	220090
5496	2400459	219652
5497	2400877	219214
5498	2401355	218781
5499	2401816	218346
5500	2402278	217912
5501	2402720	217476
5502	2403142	217038
5503	2403552	216599
5504	2403997	216163
5505	2404423	215725
5506	2404884	215291
5507	2405336	214855
5508	2405765	214418
5509	2406216	213982
5510	2406615	213542
5511	2407018	213103
5512	2407403	212661
5513	2407842	212225
5514	2408257	211786
5515	2408587	211340
5516	2409040	210905
5517	2409380	210460
5518	2409817	210023
5519	2410263	209588
5520	2410753	209156
5521	2411167	208717
5522	2411581	208278
5523	2412015	207842
5524	2412445	207404
5525	2412859	206966
5526	2413243	206525
5527	2413690	206089
5528	2414117	205651
5529	2414554	205215
5530	2414908	204771
